anime_id,Name,Genres,Type,Studios,Source,Duration,Image URL
8140,Konchuu Monogatari Minashigo Hutch (1989),"Adventure, Comedy, Drama",TV,Tatsunoko Production,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/1216/134554.jpg
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Adventure, Comedy, Drama",Movie,Tatsunoko Production,Unknown,1 hr 40 min,https://cdn.myanimelist.net/images/anime/8/47243.jpg
8142,Colorful (Movie),"Award Winning, Drama, Slice of Life, Supernatural",Movie,"Sunrise, Ascension",Novel,2 hr 7 min,https://cdn.myanimelist.net/images/anime/1839/103426.jpg
8143,Sockies: Frontier Quest,Comedy,TV,UNKNOWN,Unknown,5 min per ep,https://cdn.myanimelist.net/images/anime/13/59711.jpg
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,1 hr 23 min,https://cdn.myanimelist.net/images/anime/8/20485.jpg
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,50 min,https://cdn.myanimelist.net/images/anime/4/20380.jpg
8150,Gegege no Kitarou: Chisougan,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,12 min,https://cdn.myanimelist.net/images/anime/5/84231.jpg
8152,Gegege no Kitarou (1985 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,24 min,https://cdn.myanimelist.net/images/anime/5/21017.jpg
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,40 min,https://cdn.myanimelist.net/images/anime/5/27354.jpg
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,49 min,https://cdn.myanimelist.net/images/anime/5/27356.jpg
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,48 min,https://cdn.myanimelist.net/images/anime/1383/100504.jpg
8156,Gegege no Kitarou: Obake Nighter,"Sports, Supernatural",Movie,Toei Animation,Manga,30 min,https://cdn.myanimelist.net/images/anime/3/77085.jpg
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,23 min,https://cdn.myanimelist.net/images/anime/9/27355.jpg
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,Toei Animation,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/6/90097.jpg
8162,Mugen Shinshi: Bouken Katsugeki-hen,"Fantasy, Horror, Mystery",OVA,Gallop,Manga,49 min,https://cdn.myanimelist.net/images/anime/1138/94447.jpg
8171,One Piece Recap,"Action, Adventure, Fantasy",OVA,Toei Animation,Manga,29 min,https://cdn.myanimelist.net/images/anime/9/20706.jpg
8176,Teinenpi Shoujo Heidi,Comedy,ONA,Studio Crocodile,Book,3 min per ep,https://cdn.myanimelist.net/images/anime/3/20810.jpg
8178,Fujoshi no Hinkaku,Slice of Life,OVA,Panda Factory,Manga,30 min,https://cdn.myanimelist.net/images/anime/13/20821.jpg
8179,Eagle Sam,"Comedy, Sports",TV,UNKNOWN,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/11/20805.jpg
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,"Adventure, Comedy",Special,UNKNOWN,Unknown,4 min,https://cdn.myanimelist.net/images/anime/9/20749.jpg
8181,Adachi-ga Hara,Sci-Fi,Movie,Tezuka Productions,Manga,30 min,https://cdn.myanimelist.net/images/anime/13/81675.jpg
8182,Bouken Shounen Shadar,"Adventure, Horror",TV,UNKNOWN,Unknown,10 min per ep,https://cdn.myanimelist.net/images/anime/3/20774.jpg
8183,Bouken Korobokkuru,Adventure,TV,"Tatsunoko Production, Eiken",Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/2/20775.jpg
8184,Bouken Gabotenjima,Adventure,TV,UNKNOWN,Unknown,24 min per ep,https://cdn.myanimelist.net/images/anime/5/20811.jpg
8187,Fumiko no Kokuhaku,"Award Winning, Comedy",ONA,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/9/20806.jpg
8189,The World of Golden Eggs,Comedy,TV,"Plus Heads, Studio Crocodile",Original,13 min per ep,https://cdn.myanimelist.net/images/anime/12/20808.jpg
8190,Nodame Cantabile: Finale OVA,"Comedy, Romance",OVA,J.C.Staff,Manga,11 min,https://cdn.myanimelist.net/images/anime/13/22335.jpg
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",TV,Echoes,Book,10 min per ep,https://cdn.myanimelist.net/images/anime/11/20995.jpg
8192,Hoshi Shinichi Short Short Special,"Comedy, Sci-Fi",Special,UNKNOWN,Book,20 min,https://cdn.myanimelist.net/images/anime/12/20996.jpg
8194,Akuma-kun,"Adventure, Fantasy, Horror, Supernatural",TV,Toei Animation,Manga,25 min per ep,https://cdn.myanimelist.net/images/anime/8/61467.jpg
8195,Guru Guru Town Hanamaru-kun,UNKNOWN,TV,Pierrot,Original,25 min per ep,https://cdn.myanimelist.net/images/anime/1592/94260.jpg
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"Comedy, Sports",Special,AIC ASTA,Manga,2 min,https://cdn.myanimelist.net/images/anime/3/21809.jpg
8197,So Ra No Wo To Specials,"Sci-Fi, Slice of Life",Special,A-1 Pictures,Original,24 min per ep,https://cdn.myanimelist.net/images/anime/13/20884.jpg
8205,Norabbits' Minutes,"Comedy, Fantasy",Movie,UNKNOWN,Unknown,3 min per ep,https://cdn.myanimelist.net/images/anime/2/20959.jpg
8206,Hime Chen! Otogi Chikku Idol Lilpri,Fantasy,TV,TMS Entertainment,Game,24 min per ep,https://cdn.myanimelist.net/images/anime/3/22007.jpg
8208,Jigoku Sensei Nube (Movie),"Adventure, Comedy, Horror, Supernatural",Movie,Toei Animation,Manga,48 min,https://cdn.myanimelist.net/images/anime/13/21280.jpg
8211,Dance in the Vampire Bund: Special Edition,"Action, Supernatural",Special,Shaft,Manga,24 min,https://cdn.myanimelist.net/images/anime/5/21014.jpg
8213,Hoka Hoka Kazoku,Comedy,TV,Eiken,Unknown,5 min per ep,https://cdn.myanimelist.net/images/anime/2/21284.jpg
8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",Action,Special,Gallop,Novel,25 min,https://cdn.myanimelist.net/images/anime/12/21062.jpg
8215,Genji Tsuushin Agedama,"Action, Comedy, Sci-Fi",TV,Gallop,Original,25 min per ep,https://cdn.myanimelist.net/images/anime/11/21064.jpg
8216,Aa Harimanada,Sports,TV,E&G Films,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/10/21286.jpg
8217,Jewelpet Twinkle☆,Fantasy,TV,Studio Comet,Original,24 min per ep,https://cdn.myanimelist.net/images/anime/12/73943.jpg
8218,Fushigi na Elevator,Fantasy,Movie,UNKNOWN,Unknown,8 min,https://cdn.myanimelist.net/images/anime/7/21097.jpg
8220,Baby Felix,Comedy,TV,Radix,Unknown,4 min per ep,https://cdn.myanimelist.net/images/anime/8/88777.jpg
8226,Akuma-kun (Movie),"Adventure, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,40 min,https://cdn.myanimelist.net/images/anime/9/21276.jpg
8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Supernatural",Movie,Toei Animation,Unknown,25 min,https://cdn.myanimelist.net/images/anime/1143/135626.jpg
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,"Adventure, Comedy, Horror, Supernatural",Movie,Toei Animation,Manga,45 min,https://cdn.myanimelist.net/images/anime/1416/98422.jpg
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,Nippon Animation,Unknown,55 min,https://cdn.myanimelist.net/images/anime/4/21296.jpg
8230,True Tears Epilogue,"Drama, Romance",Music,P.A. Works,Original,3 min,https://cdn.myanimelist.net/images/anime/6/21290.jpg
8231,Princess Lover!: Magical Knight Maria-chan,UNKNOWN,Special,GoHands,Visual novel,30 sec per ep,https://cdn.myanimelist.net/images/anime/11/21291.jpg
8233,Genji,Romance,OVA,J.C.Staff,Unknown,45 min per ep,https://cdn.myanimelist.net/images/anime/11/21295.jpg
8234,Muumin,"Adventure, Comedy, Fantasy, Slice of Life",TV,Mushi Production,Book,25 min per ep,https://cdn.myanimelist.net/images/anime/8/21297.jpg
8235,Muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",TV,Mushi Production,Book,25 min per ep,https://cdn.myanimelist.net/images/anime/5/47155.jpg
8239,Anime Yasei no Sakebi,"Adventure, Drama",TV,UNKNOWN,Unknown,40 min per ep,https://cdn.myanimelist.net/images/anime/4/56735.jpg
8240,Wanpaku Oomukashi Kum Kum,"Adventure, Comedy",TV,Sunrise,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/9/65433.jpg
8241,Rio: Rainbow Gate!,"Comedy, Ecchi",TV,Xebec,Game,23 min per ep,https://cdn.myanimelist.net/images/anime/6/27707.jpg
8243,Mizuki Shigeru no Toono Monogatari,"Adventure, Fantasy",Movie,Toei Animation,Unknown,Unknown,https://cdn.myanimelist.net/images/anime/2/29423.jpg
8244,Keshikasu-kun,Comedy,TV,Shogakukan Music & Digital Entertainment,Manga,1 min per ep,https://cdn.myanimelist.net/images/anime/11/21327.jpg
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,"Adventure, Comedy, Sports",Movie,SynergySP,Manga,1 hr 16 min,https://cdn.myanimelist.net/images/anime/8/26283.jpg
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,"Action, Adventure, Fantasy",Movie,Pierrot,Manga,1 hr 25 min,https://cdn.myanimelist.net/images/anime/1479/116734.jpg
8247,Bleach Movie 4: Jigoku-hen,"Action, Adventure, Fantasy",Movie,Pierrot,Manga,1 hr 34 min,https://cdn.myanimelist.net/images/anime/1554/134492.jpg
8248,Soukou Kihei Votoms: Case;Irvine,"Drama, Sci-Fi",OVA,Sunrise,Original,50 min,https://cdn.myanimelist.net/images/anime/7/23338.jpg
8249,Votoms Finder,"Action, Drama, Sci-Fi",OVA,Sunrise,Original,39 min,https://cdn.myanimelist.net/images/anime/10/23339.jpg
8250,Soukou Kihei Votoms: Koei Futatabi,"Action, Drama, Sci-Fi",OVA,Sunrise,Original,49 min,https://cdn.myanimelist.net/images/anime/4/82162.jpg
8258,Damen's Walker,"Comedy, Romance",ONA,Kachidoki Studio,Original,3 min per ep,https://cdn.myanimelist.net/images/anime/10/21372.jpg
8275,Kanin Tokkyuu Michishio,Hentai,OVA,Y.O.U.C,Visual novel,27 min per ep,https://cdn.myanimelist.net/images/anime/1195/104094.jpg
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi",TV,Arms,Light novel,24 min per ep,https://cdn.myanimelist.net/images/anime/9/27705.jpg
8278,Biohazard 4: Incubate,"Action, Horror, Mystery, Supernatural, Suspense",OVA,UNKNOWN,Game,1 hr 22 min,https://cdn.myanimelist.net/images/anime/1615/106745.jpg
8285,Ai no Senshi Rainbowman,"Action, Adventure, Sci-Fi",TV,Tsuchida Productions,Other,25 min per ep,https://cdn.myanimelist.net/images/anime/5/21465.jpg
8287,SD Gundam Sangokuden Brave Battle Warriors,Action,TV,Sunrise,Original,12 min per ep,https://cdn.myanimelist.net/images/anime/6/21471.jpg
8289,Toumei Ningen R,Hentai,OVA,Y.O.U.C,Original,27 min per ep,https://cdn.myanimelist.net/images/anime/1434/119706.jpg
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Hentai,OVA,Schoolzone,Visual novel,30 min,https://cdn.myanimelist.net/images/anime/1100/116497.jpg
8291,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,T-Rex,Manga,28 min per ep,https://cdn.myanimelist.net/images/anime/1434/116182.jpg
8292,Seitokaichou Hikaru,Hentai,OVA,Studio Eromatick,Visual novel,31 min,https://cdn.myanimelist.net/images/anime/1557/112857.jpg
8293,Gakuen Saimin Reido,Hentai,OVA,Studio Eromatick,Visual novel,28 min per ep,https://cdn.myanimelist.net/images/anime/1059/116357.jpg
8294,Shinshou Genmukan,Hentai,OVA,UNKNOWN,Visual novel,16 min per ep,https://cdn.myanimelist.net/images/anime/7/26731.jpg
8297,Planzet,"Action, Sci-Fi",Movie,UNKNOWN,Original,53 min,https://cdn.myanimelist.net/images/anime/1592/112151.jpg
8302,Ladies versus Butlers! Specials,Ecchi,Special,Xebec,Light novel,2 min per ep,https://cdn.myanimelist.net/images/anime/6/21655.jpg
8304,Koutetsu Sangokushi Special,Adventure,Special,Picture Magic,Unknown,24 min,https://cdn.myanimelist.net/images/anime/11/21679.jpg
8310,Magic Kaito,"Adventure, Comedy, Romance",Special,TMS Entertainment,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/13/46095.jpg
8311,Tegamibachi Reverse,"Adventure, Fantasy",TV,Pierrot Plus,Manga,20 min per ep,https://cdn.myanimelist.net/images/anime/4/26472.jpg
8312,Piece,UNKNOWN,Music,Studio Ghibli,Music,5 min,https://cdn.myanimelist.net/images/anime/8/81241.jpg
8314,Tentai Senshi Sunred: Short Corner,Comedy,Special,AIC ASTA,Unknown,1 min per ep,https://cdn.myanimelist.net/images/anime/5/21807.jpg
8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Sports",Special,AIC ASTA,Manga,2 min per ep,https://cdn.myanimelist.net/images/anime/13/75005.jpg
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,Comedy,Special,Shaft,Manga,56 min,https://cdn.myanimelist.net/images/anime/1874/116532.jpg
8324,Pelican Road Club Caroucha,"Drama, Romance",OVA,Studio World,Manga,55 min,https://cdn.myanimelist.net/images/anime/2/21894.jpg
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery",OVA,UNKNOWN,Unknown,25 min,https://cdn.myanimelist.net/images/anime/2/21912.jpg
8332,Kudan,"Award Winning, Fantasy",Movie,UNKNOWN,Unknown,9 min,https://cdn.myanimelist.net/images/anime/8/21959.jpg
8333,Kodomo no Keijijougaku,"Award Winning, Fantasy",ONA,UNKNOWN,Original,5 min,https://cdn.myanimelist.net/images/anime/3/21914.jpg
8336,Hanakappa,Comedy,TV,"Xebec, OLM",Picture book,10 min,https://cdn.myanimelist.net/images/anime/1105/90503.jpg
8337,Shoka,"Action, Fantasy",Special,Production I.G,Original,24 min,https://cdn.myanimelist.net/images/anime/11/21936.jpg
8339,Kachou no Koi,"Boys Love, Comedy, Erotica",OVA,Panda Factory,Manga,30 min,https://cdn.myanimelist.net/images/anime/4/21953.jpg
8345,Ukkari Pénélope,"Award Winning, Comedy, Slice of Life",TV,Nippon Animation,Unknown,5 min per ep,https://cdn.myanimelist.net/images/anime/3/21983.jpg
8346,Ukkari Pénélope OVA,Fantasy,OVA,Nippon Animation,Unknown,5 min per ep,https://cdn.myanimelist.net/images/anime/6/21984.jpg
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,UNKNOWN,Music,Gainax,Original,5 min per ep,https://cdn.myanimelist.net/images/anime/13/23351.jpg
8353,Ketsuinu,Comedy,TV,Toei Animation,Web manga,2 min per ep,https://cdn.myanimelist.net/images/anime/13/26416.jpg
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,Comedy,Movie,DLE,Original,1 hr 10 min,https://cdn.myanimelist.net/images/anime/8/22014.jpg
8356,Himitsukessha Taka no Tsume The Movie II: Watashi wo Aishita Kuro Oolong-Cha,Comedy,Movie,DLE,Unknown,1 hr 30 min,https://cdn.myanimelist.net/images/anime/8/22015.jpg
8357,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,Comedy,Movie,DLE,Original,1 hr 35 min,https://cdn.myanimelist.net/images/anime/10/22016.jpg
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Action, Adventure, Comedy",Movie,Shin-Ei Animation,4-koma manga,1 hr 33 min,https://cdn.myanimelist.net/images/anime/12/22017.jpg
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Adventure, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 37 min,https://cdn.myanimelist.net/images/anime/1429/94854.jpg
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,"Comedy, Slice of Life, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 39 min,https://cdn.myanimelist.net/images/anime/1422/94856.jpg
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,"Comedy, Slice of Life, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 50 min,https://cdn.myanimelist.net/images/anime/10/22023.jpg
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Action, Adventure, Comedy",Movie,Shin-Ei Animation,Manga,1 hr 28 min,https://cdn.myanimelist.net/images/anime/13/22024.jpg
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Action, Adventure, Comedy",Movie,Shin-Ei Animation,Manga,1 hr 30 min,https://cdn.myanimelist.net/images/anime/13/83765.jpg
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Action, Adventure, Comedy, Fantasy",Movie,Shin-Ei Animation,Manga,1 hr 37 min,https://cdn.myanimelist.net/images/anime/4/22028.jpg
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,"Comedy, Slice of Life, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 28 min,https://cdn.myanimelist.net/images/anime/6/22029.jpg
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,"Comedy, Slice of Life, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 30 min,https://cdn.myanimelist.net/images/anime/10/83750.jpg
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"Comedy, Slice of Life, Ecchi",Movie,Shin-Ei Animation,Manga,1 hr 33 min,https://cdn.myanimelist.net/images/anime/12/22031.jpg
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,"Comedy, Sci-Fi",Movie,Shin-Ei Animation,Manga,1 hr 36 min,https://cdn.myanimelist.net/images/anime/2/22032.jpg
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Adventure, Comedy, Sci-Fi",Movie,Shin-Ei Animation,Manga,1 hr 40 min,https://cdn.myanimelist.net/images/anime/11/83770.jpg
8372,Makoto-chan,Comedy,Movie,Tokyo Movie Shinsha,Manga,1 hr 24 min,https://cdn.myanimelist.net/images/anime/1641/109775.jpg
8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,Nippon Animation,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/10/22043.jpg
8375,Chogattai Majutsu Robot Ginguiser,"Action, Adventure, Sci-Fi",TV,"Nippon Animation, Ashi Productions",Unknown,24 min per ep,https://cdn.myanimelist.net/images/anime/7/51471.jpg
8394,Cyborg 009 (TV),"Action, Adventure, Sci-Fi",TV,Toei Animation,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/6/22076.jpg
8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,UNKNOWN,4-koma manga,1 hr 1 min,https://cdn.myanimelist.net/images/anime/11/22155.jpg
8407,Sora no Otoshimono Forte,"Comedy, Fantasy, Romance, Sci-Fi, Ecchi",TV,AIC ASTA,Manga,23 min per ep,https://cdn.myanimelist.net/images/anime/11/50309.jpg
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,Brain's Base,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/4/28684.jpg
8409,Marie & Gali ver. 2.0,Comedy,TV,Toei Animation,Original,5 min per ep,https://cdn.myanimelist.net/images/anime/6/26702.jpg
8410,Metal Fight Beyblade: Baku,"Adventure, Comedy, Sports",TV,SynergySP,Manga,25 min per ep,https://cdn.myanimelist.net/images/anime/1216/129561.jpg
8415,Oi! Ryouma,"Adventure, Drama",TV,Animation 21,Manga,25 min per ep,https://cdn.myanimelist.net/images/anime/11/71603.jpg
8416,Bonobono,Comedy,Movie,Group TAC,4-koma manga,1 hr 43 min,https://cdn.myanimelist.net/images/anime/7/22162.jpg
8417,Bonobono (TV) Specials,Comedy,Special,UNKNOWN,4-koma manga,Unknown,https://cdn.myanimelist.net/images/anime/4/22164.jpg
8422,Vampire Knight: Gekiai no Portrait,Comedy,Special,Studio Deen,Manga,3 min,https://cdn.myanimelist.net/images/anime/1167/118808.jpg
8423,Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports",OVA,A-1 Pictures,Manga,1 hr 30 min per ep,https://cdn.myanimelist.net/images/anime/9/22178.jpg
8424,MM!,"Comedy, Ecchi",TV,Xebec,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/8/85871.jpg
8425,Gosick,"Drama, Mystery, Romance",TV,Bones,Light novel,24 min per ep,https://cdn.myanimelist.net/images/anime/11/27906.jpg
8426,Hourou Musuko,"Drama, Romance",TV,AIC Classic,Manga,23 min per ep,https://cdn.myanimelist.net/images/anime/13/53945.jpg
8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Slice of Life",OVA,Ajia-do,Unknown,14 min,https://cdn.myanimelist.net/images/anime/6/60083.jpg
8436,Animentary: Ketsudan,UNKNOWN,TV,Tatsunoko Production,Unknown,25 min per ep,https://cdn.myanimelist.net/images/anime/6/22270.jpg
8438,Pokemon Ranger: Hikari no Kiseki,"Adventure, Comedy, Fantasy",Special,OLM,Game,5 min per ep,https://cdn.myanimelist.net/images/anime/10/22271.jpg
8440,Black Lagoon Omake,Comedy,Special,Madhouse,Manga,3 min per ep,https://cdn.myanimelist.net/images/anime/13/22266.jpg
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy",Movie,J.C.Staff,Manga,42 min,https://cdn.myanimelist.net/images/anime/6/24234.jpg
8443,Mahou no Star Magical Emi: Semishigure,Comedy,OVA,Pierrot,Original,1 hr,https://cdn.myanimelist.net/images/anime/11/46131.jpg
8446,SAI: Part 1 / Revolving... to the Core,Fantasy,Music,UNKNOWN,Unknown,15 min,https://cdn.myanimelist.net/images/anime/11/22302.jpg
8449,Togainu no Chi,"Action, Boys Love, Sci-Fi, Suspense",TV,A-1 Pictures,Visual novel,24 min per ep,https://cdn.myanimelist.net/images/anime/5/75187.jpg
8450,Guskou Budori no Denki,Drama,Movie,Animaruya,Novel,1 hr 24 min,https://cdn.myanimelist.net/images/anime/2/22300.jpg
8451,Donguri to Yamaneko,Drama,OVA,Madhouse,Unknown,24 min,https://cdn.myanimelist.net/images/anime/1784/134346.jpg
8456,Queen's Blade: Utsukushiki Toushi-tachi,"Action, Adventure, Fantasy, Ecchi",OVA,Arms,Other,28 min per ep,https://cdn.myanimelist.net/images/anime/11/34325.jpg
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Supernatural",OVA,"Tatsunoko Production, Purple Cow Studio Japan",Manga,28 min per ep,https://cdn.myanimelist.net/images/anime/10/27779.jpg
8460,Mirai Nikki,"Action, Supernatural",OVA,asread.,Manga,8 min,https://cdn.myanimelist.net/images/anime/10/22971.jpg
8464,Pants no Ana: Mambo de Ganbo!,"Comedy, Ecchi",OVA,AIC,Unknown,32 min,https://cdn.myanimelist.net/images/anime/10/29981.jpg
8465,Ichiban Ushiro no Daimaou Specials,"Comedy, Fantasy, Ecchi",Special,Artland,Unknown,3 min per ep,https://cdn.myanimelist.net/images/anime/3/80505.jpg
